SYMBOL,NAME OF COMPANY, SERIES, DATE OF LISTING, PAID UP VALUE, MARKET LOT, ISIN NUMBER, FACE VALUE,Yahoo Ticker,Sector,Industry
MAGADSUGAR,Magadh Sugar & Energy Limited,EQ,28-Jul-17,10,1,INE347W01011,10,MAGADSUGAR.NS,Consumer Defensive,Confectioners
MAGNUM,Magnum Ventures Limited,EQ,20-Sep-07,10,1,INE387I01016,10,MAGNUM.NS,Basic Materials,Paper & Paper Products
MAHABANK,Bank of Maharashtra,EQ,12-Apr-04,10,1,INE457A01014,10,MAHABANK.NS,Financial Services,Banks - Regional
MAHAPEXLTD,Maha Rashtra Apex Corporation Limited,EQ,21-Jan-98,10,1,INE843B01013,10,MAHAPEXLTD.NS,Financial Services,Credit Services
MAHASTEEL,Mahamaya Steel Industries Limited,BE,01-Jul-16,10,1,INE451L01014,10,MAHASTEEL.NS,Basic Materials,Steel
MAHEPC,Mahindra EPC Irrigation Limited,EQ,14-Feb-20,10,1,INE215D01010,10,MAHEPC.NS,Industrials,Farm & Heavy Construction Machinery
MAHESHWARI,Maheshwari Logistics Limited,EQ,15-Apr-19,10,1,INE263W01010,10,MAHESHWARI.NS,Industrials,Integrated Freight & Logistics
MAHLIFE,Mahindra Lifespace Developers Limited,EQ,10-May-00,10,1,INE813A01018,10,MAHLIFE.NS,Real Estate,Real Estate - Development
MAHLOG,Mahindra Logistics Limited,EQ,10-Nov-17,10,1,INE766P01016,10,MAHLOG.NS,Industrials,Integrated Freight & Logistics
MAHSCOOTER,Maharashtra Scooters Limited,EQ,08-Feb-95,10,1,INE288A01013,10,MAHSCOOTER.NS,Financial Services,Asset Management
MAHSEAMLES,Maharashtra Seamless Limited,EQ,25-Aug-04,5,1,INE271B01025,5,MAHSEAMLES.NS,Basic Materials,Steel
MAITHANALL,Maithan Alloys Limited,EQ,05-Jul-11,10,1,INE683C01011,10,MAITHANALL.NS,Basic Materials,Steel
MAJESAUT,Majestic Auto Limited,EQ,20-Apr-26,10,1,INE201B01022,10,MAJESAUT.NS,Real Estate,Real Estate Services
MALLCOM,Mallcom (India) Limited,EQ,02-Feb-22,10,1,INE389C01015,10,MALLCOM.NS,Industrials,Security & Protection Services
MALUPAPER,Malu Paper Mills Limited,EQ,05-Apr-06,10,1,INE383H01017,10,MALUPAPER.NS,Basic Materials,Paper & Paper Products
MAMATA,Mamata Machinery Limited,EQ,27-Dec-24,10,1,INE0TO701015,10,MAMATA.NS,Industrials,Specialty Industrial Machinery
MANAKALUCO,Manaksia Aluminium Company Limited,EQ,30-Mar-15,1,1,INE859Q01017,1,MANAKALUCO.NS,Basic Materials,Aluminum
MANAKCOAT,Manaksia Coated Metals & Industries Limited,EQ,30-Mar-15,1,1,INE830Q01018,1,MANAKCOAT.NS,Industrials,Metal Fabrication
MANAKSIA,Manaksia Limited,EQ,08-Jan-08,2,1,INE015D01022,2,MANAKSIA.NS,Industrials,Metal Fabrication
MANAKSTEEL,Manaksia Steels Limited,BE,30-Mar-15,1,1,INE824Q01011,1,MANAKSTEEL.NS,Basic Materials,Steel
MANALIPETC,Manali Petrochemicals Limited,EQ,06-Dec-06,5,1,INE201A01024,5,MANALIPETC.NS,Basic Materials,Specialty Chemicals
MANAPPURAM,Manappuram Finance Limited,EQ,01-Dec-14,2,1,INE522D01027,2,MANAPPURAM.NS,Financial Services,Credit Services
MANBA,Manba Finance Limited,EQ,30-Sep-24,10,1,INE939X01013,10,MANBA.NS,Financial Services,Credit Services
MANCREDIT,Mangal Credit and Fincorp Limited,EQ,16-Aug-24,10,1,INE545L01039,10,MANCREDIT.NS,Financial Services,Credit Services
MANGALAM,Mangalam Drugs And Organics Limited,BE,23-May-05,10,1,INE584F01014,10,MANGALAM.NS,Healthcare,Drug Manufacturers - Specialty & Generic
MANGLMCEM,Mangalam Cement Limited,EQ,03-Jan-96,10,1,INE347A01017,10,MANGLMCEM.NS,Basic Materials,Building Materials
MANINDS,Man Industries (India) Limited,EQ,24-Jun-05,5,1,INE993A01026,5,MANINDS.NS,Basic Materials,Steel
MANINFRA,Man Infraconstruction Limited,EQ,11-Mar-10,2,1,INE949H01023,2,MANINFRA.NS,Industrials,Engineering & Construction
MANKIND,Mankind Pharma Limited,EQ,09-May-23,1,1,INE634S01028,1,MANKIND.NS,Healthcare,Drug Manufacturers - Specialty & Generic
MANOMAY,Manomay Tex India Limited,EQ,18-Jan-23,10,1,INE784W01015,10,MANOMAY.NS,Consumer Cyclical,Textile Manufacturing
MANORAMA,Manorama Industries Limited,EQ,01-Jul-22,2,1,INE00VM01036,2,MANORAMA.NS,Consumer Defensive,Packaged Foods
MANORG,Mangalam Organics Limited,BE,02-Nov-21,10,1,INE370D01013,10,MANORG.NS,Basic Materials,Specialty Chemicals
MANUGRAPH,Manugraph India Limited,EQ,14-Sep-06,2,1,INE867A01022,2,MANUGRAPH.NS,Industrials,Specialty Industrial Machinery
MANYAVAR,Vedant Fashions Limited,EQ,16-Feb-22,1,1,INE825V01034,1,MANYAVAR.NS,Consumer Cyclical,Apparel Manufacturing
MAPMYINDIA,C.E. Info Systems Limited,EQ,21-Dec-21,2,1,INE0BV301023,2,MAPMYINDIA.NS,Technology,Software - Infrastructure
MARALOVER,Maral Overseas Limited,BE,08-Feb-95,10,1,INE882A01013,10,MARALOVER.NS,Consumer Cyclical,Textile Manufacturing
MARATHON,Marathon Nextgen Realty Limited,EQ,29-Sep-16,5,1,INE182D01020,5,MARATHON.NS,Real Estate,Real Estate - Development
MARICO,Marico Limited,EQ,01-May-96,1,1,INE196A01026,1,MARICO.NS,Consumer Defensive,Household & Personal Products
MARINE,Marine Electricals (India) Limited,EQ,02-Dec-20,2,1,INE01JE01028,2,MARINE.NS,Industrials,Electrical Equipment & Parts
MARKOLINES,Markolines Pavement Technologies Limited,EQ,14-Oct-25,10,1,INE0FW001016,10,MARKOLINES.NS,Industrials,Infrastructure Operations
MARKSANS,Marksans Pharma Limited,EQ,21-Jan-02,1,1,INE750C01026,1,MARKSANS.NS,Healthcare,Drug Manufacturers - General
MARSONS,Marsons Limited,EQ,13-Mar-26,1,1,INE415B01044,1,MARSONS.NS,Industrials,Electrical Equipment & Parts
MARUTI,Maruti Suzuki India Limited,EQ,09-Jul-03,5,1,INE585B01010,5,MARUTI.NS,Auto,Auto Manufacturers
MASFIN,MAS Financial Services Limited,EQ,18-Oct-17,10,1,INE348L01012,10,MASFIN.NS,Financial Services,Credit Services
MASKINVEST,Mask Investments Limited,BE,14-Oct-16,10,1,INE885F01015,10,MASKINVEST.NS,Financial Services,Capital Markets
MASTEK,Mastek Limited,EQ,10-May-95,5,1,INE759A01021,5,MASTEK.NS,Technology,Information Technology Services
MASTERTR,Master Trust Limited,EQ,12-Nov-24,1,1,INE677D01037,1,MASTERTR.NS,Financial Services,Capital Markets
MATRIMONY,Matrimony.Com Limited,EQ,21-Sep-17,5,1,INE866R01028,5,MATRIMONY.NS,Communication Services,Internet Content & Information
MAWANASUG,Mawana Sugars Limited,BE,20-Mar-09,10,1,INE636A01039,10,MAWANASUG.NS,Consumer Defensive,Confectioners
MAXESTATES,Max Estates Limited,EQ,30-Oct-23,10,1,INE03EI01018,10,MAXESTATES.NS,Real Estate,Real Estate - Development
MAXHEALTH,Max Healthcare Institute Limited,EQ,21-Aug-20,10,1,INE027H01010,10,MAXHEALTH.NS,Healthcare,Medical Care Facilities
MAXIND,Max India Limited,EQ,28-Aug-20,10,1,INE0CG601016,10,MAXIND.NS,Healthcare,Medical Care Facilities
MAYURUNIQ,Mayur Uniquoters Ltd,EQ,25-Sep-12,5,1,INE040D01038,5,MAYURUNIQ.NS,Consumer Cyclical,Textile Manufacturing
MAZDA,Mazda Limited,EQ,01-Nov-16,2,1,INE885E01042,2,MAZDA.NS,Industrials,Specialty Industrial Machinery
MAZDOCK,Mazagon Dock Shipbuilders Limited,EQ,12-Oct-20,5,1,INE249Z01020,5,MAZDOCK.NS,Industrials,Aerospace & Defense
MBAPL,Madhya Bharat Agro Products Limited,EQ,22-Aug-19,10,1,INE900L01010,10,MBAPL.NS,Basic Materials,Agricultural Inputs
MBEL,M & B Engineering Limited,EQ,06-Aug-25,10,1,INE08N601015,10,MBEL.NS,Industrials,Engineering & Construction
MBLINFRA,MBL Infrastructure Limited,EQ,11-Jan-10,10,1,INE912H01013,10,MBLINFRA.NS,Industrials,Engineering & Construction
MCCHRLS-B,Mac Charles India Limited,EQ,20-Apr-26,10,1,INE435D01014,10,MCCHRLS-B.NS,,
MCL,Madhav Copper Limited,BE,19-Aug-20,5,1,INE813V01022,5,MCL.NS,Basic Materials,Copper
MCLEODRUSS,Mcleod Russel India Limited,BE,29-Jul-05,5,1,INE942G01012,5,MCLEODRUSS.NS,Consumer Defensive,Packaged Foods
MCLOUD,Magellanic Cloud Limited,EQ,07-Feb-25,2,1,INE613C01026,2,MCLOUD.NS,Technology,Information Technology Services
MCX,Multi Commodity Exchange of India Limited,EQ,09-Mar-12,2,1,INE745G01043,2,MCX.NS,Financial Services,Financial Data & Stock Exchanges
MEDANTA,Global Health Limited,EQ,16-Nov-22,2,1,INE474Q01031,2,MEDANTA.NS,Healthcare,Medical Care Facilities
MEDIASSIST,Medi Assist Healthcare Services Limited,EQ,23-Jan-24,5,1,INE456Z01021,5,MEDIASSIST.NS,Healthcare,Healthcare Plans
MEDICAMEQ,Medicamen Biotech Limited,EQ,27-Oct-21,10,1,INE646B01010,10,MEDICAMEQ.NS,Healthcare,Drug Manufacturers - Specialty & Generic
MEDICO,Medico Remedies Limited,EQ,26-May-22,2,1,INE630Y01024,2,MEDICO.NS,Healthcare,Drug Manufacturers - Specialty & Generic
MEDPLUS,Medplus Health Services Limited,EQ,23-Dec-21,2,1,INE804L01022,2,MEDPLUS.NS,Healthcare,Pharmaceutical Retailers
MEESHO,Meesho Limited,EQ,10-Dec-25,1,1,INE0VDM01015,1,MEESHO.NS,Consumer Cyclical,Internet Retail
MEGASTAR,Megastar Foods Limited,EQ,16-Feb-22,10,1,INE00EM01016,10,MEGASTAR.NS,Consumer Defensive,Packaged Foods
MEIL,Mangal Electrical Industries Limited,BE,28-Aug-25,10,1,INE0PKD01011,10,MEIL.NS,Industrials,Electrical Equipment & Parts
MENNPIS,Menon Pistons Limited,EQ,20-Apr-26,1,1,INE650G01029,1,MENNPIS.NS,,
MENONBE,Menon Bearings Limited,EQ,09-Mar-15,1,1,INE071D01033,1,MENONBE.NS,Consumer Cyclical,Auto Parts
MEP,MEP Infrastructure Developers Limited,BZ,06-May-15,10,1,INE776I01010,10,MEP.NS,Industrials,Infrastructure Operations
MERCANTILE,Mercantile Ventures Limited,EQ,20-Apr-26,10,1,INE689O01013,10,MERCANTILE.NS,,
METROBRAND,Metro Brands Limited,EQ,22-Dec-21,5,1,INE317I01021,5,METROBRAND.NS,Consumer Cyclical,Apparel Retail
METROGLOBL,Metroglobal Limited,EQ,20-Apr-26,10,1,INE085D01033,10,METROGLOBL.NS,Industrials,Conglomerates
METROPOLIS,Metropolis Healthcare Limited,EQ,15-Apr-19,2,1,INE112L01020,2,METROPOLIS.NS,Healthcare,Diagnostics & Research
MFML,Mahalaxmi Fabric Mills Limited,EQ,27-Aug-24,10,1,INE0US801024,10,MFML.NS,Consumer Cyclical,Textile Manufacturing
MFSL,Max Financial Services Limited,EQ,17-May-00,2,1,INE180A01020,2,MFSL.NS,Financial Services,Insurance - Life
MGEL,Mangalam Global Enterprise Limited,EQ,23-Dec-20,1,1,INE0APB01032,1,MGEL.NS,Consumer Defensive,Farm Products
MGL,Mahanagar Gas Limited,EQ,01-Jul-16,10,1,INE002S01010,10,MGL.NS,Utilities,Utilities - Regulated Gas
MHLXMIRU,Mahalaxmi Rubtech Limited,EQ,27-Jan-22,10,1,INE112D01035,10,MHLXMIRU.NS,Consumer Cyclical,Textile Manufacturing
MHRIL,Mahindra Holidays & Resorts India Limited,EQ,16-Jul-09,10,1,INE998I01010,10,MHRIL.NS,Consumer Cyclical,Resorts & Casinos
MICEL,MIC Electronics Limited,EQ,17-Dec-21,2,1,INE287C01037,2,MICEL.NS,Technology,Electronic Components
MIDHANI,Mishra Dhatu Nigam Limited,EQ,04-Apr-18,10,1,INE099Z01011,10,MIDHANI.NS,Basic Materials,Steel
MIDWESTLTD,Midwest Limited,EQ,24-Oct-25,5,1,INE0XAD01024,5,MIDWESTLTD.NS,Basic Materials,Building Materials
MINDACORP,Minda Corporation Limited,EQ,16-Oct-14,2,1,INE842C01021,2,MINDACORP.NS,Consumer Cyclical,Auto Parts
MINDTECK,Mindteck (India) Limited,EQ,02-Aug-16,10,1,INE110B01017,10,MINDTECK.NS,Technology,Information Technology Services
MIRCELECTR,MIRC Electronics Limited,BE,24-May-04,1,1,INE831A01028,1,MIRCELECTR.NS,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
MIRZAINT,Mirza International Limited,EQ,28-Apr-99,2,1,INE771A01026,2,MIRZAINT.NS,Consumer Cyclical,Footwear & Accessories
MITCON,MITCON Consultancy & Engineering Services Limited,EQ,17-Mar-22,10,1,INE828O01033,10,MITCON.NS,Industrials,Engineering & Construction
MITTAL,Mittal Life Style Limited,EQ,29-Apr-20,1,1,INE997Y01027,1,MITTAL.NS,Consumer Cyclical,Textile Manufacturing
MKPL,M K Proteins Limited,EQ,13-Jun-23,1,1,INE964W01021,1,MKPL.NS,Consumer Defensive,Packaged Foods
MMFL,MM Forgings Limited,EQ,20-Dec-06,10,1,INE227C01017,10,MMFL.NS,Industrials,Metal Fabrication
MMP,MMP Industries Limited,EQ,09-Jan-20,10,1,INE511Y01018,10,MMP.NS,Basic Materials,Aluminum
MMTC,MMTC Limited,EQ,09-Apr-12,1,1,INE123F01029,1,MMTC.NS,Industrials,Conglomerates
MMWL,Media Matrix Worldwide Limited,BE,20-Apr-26,1,1,INE200D01020,1,MMWL.NS,Communication Services,Entertainment
MOBIKWIK,One Mobikwik Systems Limited,EQ,18-Dec-24,2,1,INE0HLU01028,2,MOBIKWIK.NS,Technology,Software - Infrastructure
MODINATUR,Modi Naturals Limited,BE,11-Dec-25,10,1,INE537F01012,10,MODINATUR.NS,Consumer Defensive,Packaged Foods
MODIRUBBER,Modi Rubber Limited,EQ,07-Feb-96,10,1,INE832A01018,10,MODIRUBBER.NS,Real Estate,Real Estate Services
MODIS,Modis Navnirman Limited,EQ,14-Nov-25,10,1,INE0L0L01012,10,MODIS.NS,Real Estate,Real Estate - Development
MODISONLTD,MODISON LIMITED,EQ,03-May-21,1,1,INE737D01021,1,MODISONLTD.NS,Industrials,Electrical Equipment & Parts
MODTHREAD,Modern Threads (India) Limited,EQ,22-Nov-95,10,50,INE794W01014,10,MODTHREAD.NS,Consumer Cyclical,Textile Manufacturing
MOHITIND,Mohit Industries Limited,EQ,14-Mar-13,10,1,INE954E01012,10,MOHITIND.NS,Consumer Cyclical,Textile Manufacturing
MOIL,MOIL Limited,EQ,15-Dec-10,10,1,INE490G01020,10,MOIL.NS,Basic Materials,Other Industrial Metals & Mining
MOKSH,Moksh Ornaments Limited,EQ,21-May-21,2,1,INE514Y01020,2,MOKSH.NS,Consumer Cyclical,Luxury Goods
MOL,Meghmani Organics Limited,EQ,18-Aug-21,1,1,INE0CT101020,1,MOL.NS,Basic Materials,Agricultural Inputs
MOLDTECH,Mold-Tek Technologies Limited,EQ,07-Jul-16,2,1,INE835B01035,2,MOLDTECH.NS,Industrials,Engineering & Construction
MOLDTKPAC,Mold-Tek Packaging Limited,EQ,23-Feb-15,5,1,INE893J01029,5,MOLDTKPAC.NS,Consumer Cyclical,Packaging & Containers
MONARCH,Monarch Networth Capital Limited,EQ,06-Jan-22,10,1,INE903D01011,10,MONARCH.NS,Financial Services,Capital Markets
MONEYBOXX,Moneyboxx Finance Limited,EQ,15-Oct-25,10,1,INE296Q01012,10,MONEYBOXX.NS,Financial Services,Credit Services
MONTECARLO,Monte Carlo Fashions Limited,EQ,19-Dec-14,10,1,INE950M01013,10,MONTECARLO.NS,Consumer Cyclical,Apparel Manufacturing
MORARJEE,Morarjee Textiles Limited,BZ,14-Sep-12,7,1,INE161G01027,7,MORARJEE.NS,Consumer Cyclical,Textile Manufacturing
MOREPENLAB,Morepen Laboratories Limited,EQ,24-Nov-99,2,1,INE083A01026,2,MOREPENLAB.NS,Healthcare,Drug Manufacturers - Specialty & Generic
MOSCHIP,Moschip Technologies Limited,EQ,05-Feb-25,2,1,INE935B01025,2,MOSCHIP.NS,Technology,Semiconductor Equipment & Materials
MOTHERSON,Samvardhana Motherson International Limited,EQ,14-Aug-96,1,1,INE775A01035,1,MOTHERSON.NS,Consumer Cyclical,Auto Parts
MOTILALOFS,Motilal Oswal Financial Services Limited,EQ,11-Sep-07,1,1,INE338I01027,1,MOTILALOFS.NS,Financial Services,Capital Markets
MOTISONS,Motisons Jewellers Limited,EQ,26-Dec-23,1,1,INE0FRK01020,1,MOTISONS.NS,Consumer Cyclical,Luxury Goods
MOTOGENFIN,The Motor & General Finance Limited,EQ,08-Feb-95,5,1,INE861B01023,5,MOTOGENFIN.NS,Real Estate,Real Estate Services
MPHASIS,MphasiS Limited,EQ,04-Jun-04,10,1,INE356A01018,10,MPHASIS.NS,Technology,Information Technology Services
MPSLTD,MPS Limited,EQ,21-Jan-02,10,1,INE943D01017,10,MPSLTD.NS,Communication Services,Publishing
MRF,MRF Limited,EQ,18-Sep-96,10,1,INE883A01011,10,MRF.NS,Consumer Cyclical,Auto Parts
MRPL,Mangalore Refinery and Petrochemicals Limited,EQ,07-Jan-05,10,1,INE103A01014,10,MRPL.NS,Energy,Oil & Gas Refining & Marketing
MSPL,MSP Steel & Power Limited,EQ,18-Jul-05,10,1,INE752G01015,10,MSPL.NS,Basic Materials,Steel
MSTCLTD,Mstc Limited,EQ,29-Mar-19,10,1,INE255X01014,10,MSTCLTD.NS,Industrials,Conglomerates
MSUMI,Motherson Sumi Wiring India Limited,EQ,28-Mar-22,1,1,INE0FS801015,1,MSUMI.NS,Consumer Cyclical,Auto Parts
MTARTECH,Mtar Technologies Limited,EQ,15-Mar-21,10,1,INE864I01014,10,MTARTECH.NS,Industrials,Specialty Industrial Machinery
MTEDUCARE,MT Educare Limited,BE,12-Apr-12,10,1,INE472M01018,10,MTEDUCARE.NS,Consumer Defensive,Education & Training Services
MTNL,Mahanagar Telephone Nigam Limited,EQ,17-Feb-99,10,1,INE153A01019,10,MTNL.NS,Communication Services,Telecom Services
MUFIN,Mufin Green Finance Limited,EQ,06-Nov-23,1,1,INE08KJ01020,1,MUFIN.NS,Financial Services,Credit Services
MUFTI,Credo Brands Marketing Limited,EQ,27-Dec-23,2,1,INE220Q01020,2,MUFTI.NS,Consumer Cyclical,Apparel Retail
MUKANDLTD,Mukand Limited,EQ,23-Feb-04,10,1,INE304A01026,10,MUKANDLTD.NS,Basic Materials,Steel
MUKKA,Mukka Proteins Limited,EQ,07-Mar-24,1,1,INE0CG401037,1,MUKKA.NS,Consumer Defensive,Packaged Foods
MUKTAARTS,Mukta Arts Limited,EQ,12-Sep-00,5,1,INE374B01019,5,MUKTAARTS.NS,Communication Services,Entertainment
MUNJALAU,Munjal Auto Industries Limited,EQ,19-Jul-06,2,1,INE672B01032,2,MUNJALAU.NS,Consumer Cyclical,Auto Parts
MUNJALSHOW,Munjal Showa Limited,EQ,12-May-03,2,1,INE577A01027,2,MUNJALSHOW.NS,Consumer Cyclical,Auto Parts
MURUDCERA,Murudeshwar Ceramics Limited,EQ,28-May-04,10,1,INE692B01014,10,MURUDCERA.NS,Industrials,Building Products & Equipment
MUTHOOTCAP,Muthoot Capital Services Limited,EQ,24-Aug-15,10,1,INE296G01013,10,MUTHOOTCAP.NS,Financial Services,Credit Services
MUTHOOTFIN,Muthoot Finance Limited,EQ,06-May-11,10,1,INE414G01012,10,MUTHOOTFIN.NS,Financial Services,Credit Services
MUTHOOTMF,Muthoot Microfin Limited,EQ,26-Dec-23,10,1,INE046W01019,10,MUTHOOTMF.NS,Financial Services,Credit Services
MVGJL,Manoj Vaibhav Gems N Jewellers Limited,EQ,03-Oct-23,10,1,INE0KNT01012,10,MVGJL.NS,Consumer Cyclical,Luxury Goods
MWL,Mangalam Worldwide Limited,EQ,18-Sep-25,10,1,INE0JYY01011,10,MWL.NS,Basic Materials,Steel
NACLIND,NACL Industries Limited,EQ,07-Apr-17,1,1,INE295D01020,1,NACLIND.NS,Basic Materials,Agricultural Inputs
NAGREEKCAP,Nagreeka Capital & Infrastructure Limited,BE,18-Sep-07,5,1,INE245I01016,5,NAGREEKCAP.NS,Financial Services,Asset Management
NAGREEKEXP,Nagreeka Exports Limited,EQ,18-Jun-07,5,1,INE123B01028,5,NAGREEKEXP.NS,Consumer Cyclical,Textile Manufacturing
NAHARCAP,Nahar Capital and Financial Services Limited,EQ,11-Mar-08,5,1,INE049I01012,5,NAHARCAP.NS,Financial Services,Capital Markets
NAHARINDUS,Nahar Industrial Enterprises Limited,EQ,15-Dec-05,10,1,INE289A01011,10,NAHARINDUS.NS,Consumer Cyclical,Textile Manufacturing
NAHARPOLY,Nahar Poly Films Limited,EQ,23-Mar-07,5,1,INE308A01027,5,NAHARPOLY.NS,Consumer Cyclical,Packaging & Containers
NAHARSPING,Nahar Spinning Mills Limited,BE,23-Mar-07,5,1,INE290A01027,5,NAHARSPING.NS,Consumer Cyclical,Textile Manufacturing
NAM-INDIA,Nippon Life India Asset Management Limited,EQ,06-Nov-17,10,1,INE298J01013,10,NAM-INDIA.NS,Financial Services,Asset Management
NARMADA,Narmada Agrobase Limited,EQ,27-Oct-22,10,1,INE117Z01011,10,NARMADA.NS,Basic Materials,Agricultural Inputs
NATCAPSUQ,Natural Capsules Limited,EQ,14-Feb-25,10,1,INE936B01015,10,NATCAPSUQ.NS,Healthcare,Drug Manufacturers - Specialty & Generic
NATCOPHARM,Natco Pharma Limited,EQ,27-Dec-95,2,1,INE987B01026,2,NATCOPHARM.NS,Healthcare,Drug Manufacturers - Specialty & Generic
NATHBIOGEN,Nath Bio-Genes (India) Limited,EQ,28-Jan-14,10,1,INE448G01010,10,NATHBIOGEN.NS,Basic Materials,Agricultural Inputs
NATIONALUM,National Aluminium Company Limited,EQ,28-Apr-99,5,1,INE139A01034,5,NATIONALUM.NS,Basic Materials,Aluminum
NATIONSTD,National Standard (India) Limited,EQ,20-Apr-26,10,1,INE166R01015,10,NATIONSTD.NS,,
NAUKRI,Info Edge (India) Limited,EQ,21-Nov-06,2,1,INE663F01032,2,NAUKRI.NS,Communication Services,Internet Content & Information
NAVA,NAVA LIMITED,EQ,03-Apr-96,1,1,INE725A01030,1,NAVA.NS,Industrials,Conglomerates
NAVINFLUOR,Navin Fluorine International Limited,EQ,01-Jun-07,2,1,INE048G01026,2,NAVINFLUOR.NS,Basic Materials,Chemicals
NAVKARCORP,Navkar Corporation Limited,EQ,09-Sep-15,10,1,INE278M01019,10,NAVKARCORP.NS,Industrials,Integrated Freight & Logistics
NAVKARURB,Navkar Urbanstructure Limited,EQ,17-Jan-25,1,1,INE268H01044,1,NAVKARURB.NS,Basic Materials,Building Materials
NAVNETEDUL,Navneet Education Limited,EQ,08-Feb-95,2,1,INE060A01024,2,NAVNETEDUL.NS,Communication Services,Publishing
NAZARA,Nazara Technologies Limited,EQ,30-Mar-21,2,1,INE418L01047,2,NAZARA.NS,Communication Services,Electronic Gaming & Multimedia
NBCC,NBCC (India) Limited,EQ,12-Apr-12,1,1,INE095N01031,1,NBCC.NS,Industrials,Engineering & Construction
NBIFIN,N. B. I. Industrial Finance Company Limited,EQ,23-Nov-16,5,1,INE365I01020,5,NBIFIN.NS,Financial Services,Capital Markets
NCC,NCC Limited,EQ,14-Oct-03,2,1,INE868B01028,2,NCC.NS,Industrials,Engineering & Construction
NCLIND,NCL Industries Limited,EQ,03-Apr-07,10,1,INE732C01016,10,NCLIND.NS,Basic Materials,Building Materials
NDGL,Naga Dhunseri Group Limited,EQ,29-Aug-16,10,1,INE756C01015,10,NDGL.NS,Financial Services,Capital Markets
NDL,Nandan Denim Limited,EQ,23-Mar-12,1,1,INE875G01048,1,NDL.NS,Consumer Cyclical,Textile Manufacturing
NDLVENTURE,NDL Ventures Limited,EQ,24-Apr-07,10,1,INE353A01023,10,NDLVENTURE.NS,Communication Services,Entertainment
NDRAUTO,Ndr Auto Components Limited,EQ,30-Jul-20,10,1,INE07OG01012,10,NDRAUTO.NS,Consumer Cyclical,Auto Parts
NDTV,New Delhi Television Limited,EQ,19-May-04,4,1,INE155G01029,4,NDTV.NS,Communication Services,Broadcasting
NEAGI,Neelamalai Agro Industries Limited,EQ,20-Apr-26,10,1,INE605D01012,10,NEAGI.NS,,
NECCLTD,North Eastern Carrying Corporation Limited,EQ,02-Mar-16,10,1,INE553C01016,10,NECCLTD.NS,Industrials,Trucking
NECLIFE,Nectar Lifesciences Limited,BE,18-Jul-05,1,1,INE023H01027,1,NECLIFE.NS,Healthcare,Drug Manufacturers - Specialty & Generic
NELCAST,Nelcast Limited,EQ,27-Jun-07,2,1,INE189I01024,2,NELCAST.NS,Industrials,Metal Fabrication
NELCO,NELCO Limited,EQ,28-May-03,10,1,INE045B01015,10,NELCO.NS,Technology,Communication Equipment
NEOGEN,Neogen Chemicals Limited,EQ,08-May-19,10,1,INE136S01016,10,NEOGEN.NS,Basic Materials,Specialty Chemicals
NEPHROPLUS,Nephrocare Health Services Limited,EQ,17-Dec-25,2,1,INE428V01029,2,NEPHROPLUS.NS,Healthcare,Medical Care Facilities
NESCO,Nesco Limited,EQ,08-Apr-08,2,1,INE317F01035,2,NESCO.NS,Industrials,Conglomerates
NESTLEIND,Nestle India Limited,EQ,01-Aug-23,1,1,INE239A01024,1,NESTLEIND.NS,Consumer Defensive,Packaged Foods
NETWEB,Netweb Technologies India Limited,EQ,27-Jul-23,2,1,INE0NT901020,2,NETWEB.NS,Technology,Computer Hardware
NETWORK18,Network18 Media & Investments Limited,EQ,02-Feb-07,5,1,INE870H01013,5,NETWORK18.NS,Communication Services,Entertainment
NEULANDLAB,Neuland Laboratories Limited,EQ,13-Oct-08,10,1,INE794A01010,10,NEULANDLAB.NS,Healthcare,Drug Manufacturers - Specialty & Generic
NEWGEN,Newgen Software Technologies Limited,EQ,29-Jan-18,10,1,INE619B01017,10,NEWGEN.NS,Technology,Software - Infrastructure
NEXTMEDIA,Next Mediaworks Limited,EQ,04-Apr-01,10,1,INE747B01016,10,NEXTMEDIA.NS,Communication Services,Broadcasting
NFL,National Fertilizers Limited,EQ,28-Dec-06,10,1,INE870D01012,10,NFL.NS,Basic Materials,Agricultural Inputs
NGIL,Nakoda Group of Industries Limited,BE,20-Aug-21,10,1,INE236Y01012,10,NGIL.NS,Consumer Defensive,Packaged Foods
NGLFINE,NGL Fine-Chem Limited,EQ,08-Jul-22,5,1,INE887E01022,5,NGLFINE.NS,Healthcare,Drug Manufacturers - General
NH,Narayana Hrudayalaya Ltd.,EQ,06-Jan-16,10,1,INE410P01011,10,NH.NS,Healthcare,Medical Care Facilities
NHPC,NHPC Limited,EQ,01-Sep-09,10,1,INE848E01016,10,NHPC.NS,Utilities,Utilities - Renewable
NIACL,The New India Assurance Company Limited,EQ,13-Nov-17,5,1,INE470Y01017,5,NIACL.NS,Financial Services,Insurance - Diversified
NIBE,NIBE Limited,EQ,07-Feb-25,10,1,INE149O01018,10,NIBE.NS,Industrials,Conglomerates
NIBL,NRB Industrial Bearings Limited,EQ,09-Apr-13,2,1,INE047O01014,2,NIBL.NS,Industrials,Tools & Accessories
NIITLTD,NIIT Limited,EQ,16-Aug-04,2,1,INE161A01038,2,NIITLTD.NS,Consumer Defensive,Education & Training Services
NIITMTS,NIIT Learning Systems Limited,EQ,08-Aug-23,2,1,INE342G01023,2,NIITMTS.NS,Consumer Defensive,Education & Training Services
